created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2018-09-01 00:20:56 +0200,2303,404,20.89,,,,0.00,,
2018-09-01 00:20:57 +0200,2304,1,23.71,86.95,982.25,2026,,,153.23
2018-09-01 00:21:09 +0200,2305,1,23.69,86.93,982.25,2026,,,153.51
2018-09-01 00:21:22 +0200,2306,1,23.74,87.03,982.25,2025,,,153.51
2018-09-01 00:21:31 +0200,2307,404,20.89,,,,0.00,,
2018-09-01 00:21:34 +0200,2308,1,23.71,86.94,982.25,2024,,,153.79
2018-09-01 00:21:46 +0200,2309,1,23.72,87.00,982.25,2024,,,153.65
2018-09-01 00:21:58 +0200,2310,1,23.71,87.03,982.25,2022,,,152.52
2018-09-01 00:22:06 +0200,2311,404,20.88,,,,0.00,,
2018-09-01 00:22:10 +0200,2312,1,23.68,87.03,982.25,2023,,,153.23
2018-09-01 00:22:22 +0200,2313,1,23.69,87.06,982.25,2023,,,153.51
2018-09-01 00:22:35 +0200,2314,1,23.72,87.11,982.25,2022,,,153.79
2018-09-01 00:22:41 +0200,2315,404,20.88,,,,0.00,,
2018-09-01 00:22:47 +0200,2316,1,23.74,87.14,982.25,2024,,,153.23
2018-09-01 00:22:59 +0200,2317,1,23.71,87.02,982.25,2025,,,153.23
2018-09-01 00:23:11 +0200,2318,1,23.69,86.98,982.25,2025,,,153.65
2018-09-01 00:23:16 +0200,2319,404,20.88,,,,0.00,,
2018-09-01 00:23:23 +0200,2320,1,23.71,86.97,982.23,2025,,,152.94
2018-09-01 00:23:35 +0200,2321,1,23.69,86.92,982.23,2024,,,153.08
2018-09-01 00:23:48 +0200,2322,1,23.72,87.00,982.23,2024,,,152.80
2018-09-01 00:23:51 +0200,2323,404,20.88,,,,0.00,,
2018-09-01 00:24:00 +0200,2324,1,23.71,87.05,982.23,2025,,,153.08
2018-09-01 00:24:12 +0200,2325,1,23.69,87.10,982.23,2024,,,152.38
2018-09-01 00:24:24 +0200,2326,1,23.71,87.08,982.23,2024,,,152.94
2018-09-01 00:24:26 +0200,2327,404,20.87,,,,0.00,,
2018-09-01 00:24:36 +0200,2328,1,23.69,87.10,982.23,2025,,,153.51
2018-09-01 00:24:48 +0200,2329,1,23.69,87.16,982.15,2025,,,153.37
2018-09-01 00:25:01 +0200,2330,1,23.69,87.09,982.15,2026,,,153.51
2018-09-01 00:25:01 +0200,2331,404,20.87,,,,0.00,,
2018-09-01 00:25:13 +0200,2332,1,23.69,86.98,982.15,2024,,,153.65
2018-09-01 00:25:25 +0200,2333,1,23.71,87.01,982.15,2023,,,153.23
2018-09-01 00:25:36 +0200,2334,404,20.87,,,,0.00,,
2018-09-01 00:25:37 +0200,2335,1,23.69,86.97,982.15,2023,,,153.08
2018-09-01 00:25:49 +0200,2336,1,23.69,86.95,982.15,2024,,,153.79
2018-09-01 00:26:01 +0200,2337,1,23.71,87.03,982.13,2023,,,152.94
2018-09-01 00:26:11 +0200,2338,404,20.87,,,,0.00,,
2018-09-01 00:26:14 +0200,2339,1,23.71,87.03,982.13,2022,,,152.10
2018-09-01 00:26:26 +0200,2340,1,23.71,87.04,982.13,2023,,,152.66
2018-09-01 00:26:38 +0200,2341,1,23.69,87.04,982.11,2023,,,153.51
2018-09-01 00:26:46 +0200,2342,404,20.86,,,,0.00,,
2018-09-01 00:26:50 +0200,2343,1,23.69,87.08,982.11,2022,,,153.37
2018-09-01 00:27:02 +0200,2344,1,23.69,87.01,982.13,2022,,,153.08
2018-09-01 00:27:14 +0200,2345,1,23.71,87.05,982.13,2024,,,153.23
2018-09-01 00:27:21 +0200,2346,404,20.84,,,,0.00,,
2018-09-01 00:27:27 +0200,2347,1,23.69,87.04,982.11,2024,,,153.08
2018-09-01 00:27:39 +0200,2348,1,23.69,86.99,982.11,2024,,,152.94
2018-09-01 00:27:51 +0200,2349,1,23.69,87.01,982.11,2023,,,153.23
2018-09-01 00:27:56 +0200,2350,404,20.84,,,,0.00,,
2018-09-01 00:28:03 +0200,2351,1,23.68,87.00,982.11,2024,,,153.51
2018-09-01 00:28:15 +0200,2352,1,23.69,86.98,982.11,2022,,,153.65
2018-09-01 00:28:27 +0200,2353,1,23.66,87.05,982.09,2022,,,153.37
2018-09-01 00:28:32 +0200,2354,404,20.84,,,,0.00,,
2018-09-01 00:28:40 +0200,2355,1,23.71,87.07,982.09,2021,,,152.52
2018-09-01 00:28:52 +0200,2356,1,23.71,87.07,982.11,2022,,,152.94
2018-09-01 00:29:04 +0200,2357,1,23.66,87.08,982.09,2023,,,153.08
2018-09-01 00:29:07 +0200,2358,404,20.84,,,,0.00,,
2018-09-01 00:29:16 +0200,2359,1,23.71,87.15,982.09,2023,,,152.52
2018-09-01 00:29:28 +0200,2360,1,23.68,87.13,982.11,2025,,,153.08
2018-09-01 00:29:41 +0200,2361,1,23.69,87.01,982.11,2025,,,153.08
2018-09-01 00:29:42 +0200,2362,404,20.84,,,,0.00,,
2018-09-01 00:29:53 +0200,2363,1,23.71,87.01,982.09,2026,,,152.94
2018-09-01 00:30:06 +0200,2364,1,23.69,87.04,982.09,2025,,,152.94
2018-09-01 00:30:17 +0200,2365,404,20.83,,,,0.00,,
2018-09-01 00:30:18 +0200,2366,1,23.69,87.03,982.07,2024,,,151.41
2018-09-01 00:30:30 +0200,2367,1,23.69,87.03,982.09,2024,,,152.52
2018-09-01 00:30:42 +0200,2368,1,23.68,87.10,982.11,2023,,,152.94
2018-09-01 00:30:52 +0200,2369,404,20.82,,,,0.00,,
2018-09-01 00:30:55 +0200,2370,1,23.71,87.12,982.09,2024,,,152.80
2018-09-01 00:31:07 +0200,2371,1,23.68,87.12,982.09,2024,,,152.94
2018-09-01 00:31:19 +0200,2372,1,23.69,87.16,982.09,2025,,,153.23
2018-09-01 00:31:27 +0200,2373,404,20.82,,,,0.00,,
2018-09-01 00:31:31 +0200,2374,1,23.68,87.20,982.11,2025,,,153.23
2018-09-01 00:31:43 +0200,2375,1,23.69,87.10,982.11,2027,,,153.23
2018-09-01 00:31:55 +0200,2376,1,23.69,87.05,982.13,2027,,,153.79
2018-09-01 00:32:02 +0200,2377,404,20.81,,,,0.00,,
2018-09-01 00:32:08 +0200,2378,1,23.69,87.06,982.13,2027,,,153.65
2018-09-01 00:32:20 +0200,2379,1,23.68,87.04,982.09,2027,,,153.79
2018-09-01 00:32:32 +0200,2380,1,23.66,87.03,982.09,2025,,,153.65
2018-09-01 00:32:37 +0200,2381,404,20.82,,,,0.00,,
2018-09-01 00:32:44 +0200,2382,1,23.69,87.09,982.09,2023,,,153.79
2018-09-01 00:32:56 +0200,2383,1,23.68,87.08,982.11,2021,,,152.94
2018-09-01 00:33:08 +0200,2384,1,23.68,87.11,982.11,2020,,,153.37
2018-09-01 00:33:12 +0200,2385,404,20.81,,,,0.00,,
2018-09-01 00:33:21 +0200,2386,1,23.68,87.15,982.13,2022,,,153.08
2018-09-01 00:33:33 +0200,2387,1,23.69,87.08,982.13,2022,,,152.94
2018-09-01 00:33:45 +0200,2388,1,23.69,87.14,982.13,2024,,,152.52
2018-09-01 00:33:47 +0200,2389,404,20.82,,,,0.00,,
2018-09-01 00:33:57 +0200,2390,1,23.68,87.08,982.15,2022,,,153.37
2018-09-01 00:34:09 +0200,2391,1,23.68,87.06,982.13,2021,,,153.23
2018-09-01 00:34:21 +0200,2392,1,23.69,87.05,982.13,2021,,,153.51
2018-09-01 00:34:22 +0200,2393,404,20.81,,,,0.00,,
2018-09-01 00:34:34 +0200,2394,1,23.69,87.05,982.13,2022,,,153.08
2018-09-01 00:34:46 +0200,2395,1,23.68,87.02,982.13,2021,,,153.65
2018-09-01 00:34:57 +0200,2396,404,20.81,,,,0.00,,
2018-09-01 00:34:58 +0200,2397,1,23.66,87.05,982.15,2020,,,153.08
2018-09-01 00:35:10 +0200,2398,1,23.69,87.11,982.15,2020,,,153.37
2018-09-01 00:35:22 +0200,2399,1,23.66,87.12,982.15,2020,,,153.37
2018-09-01 00:35:32 +0200,2400,404,20.81,,,,0.00,,
2018-09-01 00:35:34 +0200,2401,1,23.66,87.12,982.15,2019,,,152.80
2018-09-01 00:35:47 +0200,2402,1,23.69,87.11,982.15,2020,,,152.80
2018-09-01 00:35:59 +0200,2403,1,23.69,87.14,982.15,2021,,,153.08
2018-09-01 00:36:07 +0200,2404,404,20.81,,,,0.00,,
2018-09-01 00:36:11 +0200,2405,1,23.68,87.08,982.15,2022,,,153.23
2018-09-01 00:36:23 +0200,2406,1,23.66,87.08,982.15,2023,,,153.23
2018-09-01 00:36:35 +0200,2407,1,23.68,87.06,982.15,2021,,,153.51
2018-09-01 00:36:42 +0200,2408,404,20.81,,,,0.00,,
2018-09-01 00:36:47 +0200,2409,1,23.68,87.03,982.15,2021,,,153.37
2018-09-01 00:37:00 +0200,2410,1,23.66,87.03,982.15,2022,,,153.37
2018-09-01 00:37:12 +0200,2411,1,23.66,87.07,982.15,2022,,,152.80
2018-09-01 00:37:17 +0200,2412,404,20.81,,,,0.00,,
2018-09-01 00:37:24 +0200,2413,1,23.66,87.12,982.15,2022,,,152.38
2018-09-01 00:37:36 +0200,2414,1,23.66,87.12,982.13,2023,,,152.80
2018-09-01 00:37:48 +0200,2415,1,23.66,87.16,982.13,2023,,,152.38
2018-09-01 00:37:53 +0200,2416,404,20.80,,,,0.00,,
2018-09-01 00:38:01 +0200,2417,1,23.68,87.19,982.15,2023,,,152.38
2018-09-01 00:38:13 +0200,2418,1,23.68,87.19,982.13,2023,,,152.80
2018-09-01 00:38:25 +0200,2419,1,23.66,87.14,982.15,2022,,,153.23
2018-09-01 00:38:28 +0200,2420,404,20.79,,,,0.00,,
2018-09-01 00:38:37 +0200,2421,1,23.66,87.05,982.23,2023,,,153.23
2018-09-01 00:38:49 +0200,2422,1,23.69,87.07,982.23,2022,,,152.94
2018-09-01 00:39:01 +0200,2423,1,23.68,87.08,982.23,2022,,,152.94
2018-09-01 00:39:03 +0200,2424,404,20.79,,,,0.00,,
2018-09-01 00:39:13 +0200,2425,1,23.66,87.06,982.15,2021,,,153.08
2018-09-01 00:39:26 +0200,2426,1,23.68,87.12,982.15,2020,,,153.23
2018-09-01 00:39:38 +0200,2427,1,23.69,87.16,982.15,2018,,,152.94
2018-09-01 00:39:38 +0200,2428,404,20.79,,,,0.00,,
2018-09-01 00:39:50 +0200,2429,1,23.65,87.16,982.15,2017,,,153.08
2018-09-01 00:40:02 +0200,2430,1,23.69,87.20,982.15,2016,,,153.23
2018-09-01 00:40:13 +0200,2431,404,20.78,,,,0.00,,
2018-09-01 00:40:14 +0200,2432,1,23.71,87.28,982.15,2017,,,152.24
2018-09-01 00:40:26 +0200,2433,1,23.69,87.19,982.15,2018,,,152.66
2018-09-01 00:40:39 +0200,2434,1,23.68,87.10,982.15,2019,,,153.08
2018-09-01 00:40:48 +0200,2435,404,20.77,,,,0.00,,
2018-09-01 00:40:51 +0200,2436,1,23.66,87.07,982.13,2020,,,152.94
2018-09-01 00:41:03 +0200,2437,1,23.68,87.08,982.13,2018,,,153.37
2018-09-01 00:41:15 +0200,2438,1,23.68,87.07,982.13,2019,,,153.23
2018-09-01 00:41:23 +0200,2439,404,20.77,,,,0.00,,
2018-09-01 00:41:27 +0200,2440,1,23.68,87.17,982.13,2018,,,153.08
2018-09-01 00:41:39 +0200,2441,1,23.66,87.20,982.13,2018,,,153.37
2018-09-01 00:41:52 +0200,2442,1,23.68,87.22,982.13,2019,,,152.80
2018-09-01 00:41:58 +0200,2443,404,20.76,,,,0.00,,
2018-09-01 00:42:04 +0200,2444,1,23.66,87.14,982.13,2020,,,152.66
2018-09-01 00:42:16 +0200,2445,1,23.68,87.17,982.15,2021,,,153.23
2018-09-01 00:42:28 +0200,2446,1,23.69,87.26,982.15,2022,,,152.66
2018-09-01 00:42:35 +0200,2447,404,20.77,,,,0.00,,
2018-09-01 00:42:40 +0200,2448,1,23.68,87.14,982.13,2021,,,152.94
2018-09-01 00:42:52 +0200,2449,1,23.66,87.08,982.13,2022,,,152.80
2018-09-01 00:43:05 +0200,2450,1,23.66,87.09,982.13,2022,,,153.08
2018-09-01 00:43:10 +0200,2451,404,20.77,,,,0.00,,
2018-09-01 00:43:17 +0200,2452,1,23.68,87.11,982.13,2021,,,153.51
2018-09-01 00:43:29 +0200,2453,1,23.66,87.09,982.13,2021,,,151.97
2018-09-01 00:43:41 +0200,2454,1,23.68,87.14,982.11,2020,,,152.38
2018-09-01 00:43:45 +0200,2455,404,20.77,,,,0.00,,
2018-09-01 00:43:53 +0200,2456,1,23.65,87.13,982.23,2019,,,152.94
2018-09-01 00:44:05 +0200,2457,1,23.68,87.15,982.23,2019,,,152.94
2018-09-01 00:44:18 +0200,2458,1,23.65,87.20,982.15,2019,,,152.80
2018-09-01 00:44:20 +0200,2459,404,20.76,,,,0.00,,
2018-09-01 00:44:30 +0200,2460,1,23.66,87.21,982.15,2022,,,152.80
2018-09-01 00:44:42 +0200,2461,1,23.65,87.21,982.15,2025,,,152.80
2018-09-01 00:44:54 +0200,2462,1,23.66,87.15,982.23,2026,,,153.51
2018-09-01 00:44:55 +0200,2463,404,20.76,,,,0.00,,
2018-09-01 00:45:06 +0200,2464,1,23.66,87.06,982.09,2025,,,153.37
2018-09-01 00:45:18 +0200,2465,1,23.66,87.10,982.09,2023,,,153.08
2018-09-01 00:45:30 +0200,2466,404,20.76,,,,0.00,,
2018-09-01 00:45:31 +0200,2467,1,23.66,87.12,982.09,2024,,,152.94
2018-09-01 00:45:43 +0200,2468,1,23.66,87.07,982.15,2026,,,152.80
2018-09-01 00:45:55 +0200,2469,1,23.65,87.17,982.13,2027,,,152.38
2018-09-01 00:46:05 +0200,2470,404,20.75,,,,0.00,,
2018-09-01 00:46:07 +0200,2471,1,23.65,87.18,982.13,2027,,,152.94
2018-09-01 00:46:19 +0200,2472,1,23.65,87.23,982.13,2025,,,153.08
2018-09-01 00:46:31 +0200,2473,1,23.66,87.29,982.13,2025,,,152.66
2018-09-01 00:46:40 +0200,2474,404,20.75,,,,0.00,,
2018-09-01 00:46:44 +0200,2475,1,23.66,87.34,982.13,2027,,,152.94
2018-09-01 00:46:56 +0200,2476,1,23.66,87.23,982.13,2026,,,152.52
2018-09-01 00:47:08 +0200,2477,1,23.66,87.16,982.13,2027,,,152.38
2018-09-01 00:47:15 +0200,2478,404,20.75,,,,0.00,,
2018-09-01 00:47:20 +0200,2479,1,23.66,87.12,982.13,2027,,,151.55
2018-09-01 00:47:32 +0200,2480,1,23.66,87.16,982.13,2026,,,152.94
2018-09-01 00:47:44 +0200,2481,1,23.65,87.13,982.11,2027,,,152.38
2018-09-01 00:47:50 +0200,2482,404,20.75,,,,0.00,,
2018-09-01 00:47:57 +0200,2483,1,23.65,87.21,982.11,2027,,,153.08
2018-09-01 00:48:09 +0200,2484,1,23.68,87.22,982.11,2027,,,153.23
2018-09-01 00:48:21 +0200,2485,1,23.64,87.15,982.09,2027,,,152.10
2018-09-01 00:48:25 +0200,2486,404,20.75,,,,0.00,,
2018-09-01 00:48:33 +0200,2487,1,23.66,87.20,982.09,2028,,,152.66
2018-09-01 00:48:45 +0200,2488,1,23.68,87.14,982.09,2027,,,152.52
2018-09-01 00:48:57 +0200,2489,1,23.66,87.22,982.03,2029,,,152.80
2018-09-01 00:49:00 +0200,2490,404,20.75,,,,0.00,,
2018-09-01 00:49:10 +0200,2491,1,23.65,87.17,982.03,2030,,,152.52
2018-09-01 00:49:22 +0200,2492,1,23.65,87.11,982.03,2028,,,152.66
2018-09-01 00:49:34 +0200,2493,1,23.65,87.16,982.03,2028,,,152.52
2018-09-01 00:49:35 +0200,2494,404,20.75,,,,0.00,,
2018-09-01 00:49:46 +0200,2495,1,23.64,87.15,982.01,2027,,,152.52
2018-09-01 00:49:58 +0200,2496,1,23.66,87.18,982.01,2028,,,152.80
2018-09-01 00:50:10 +0200,2497,404,20.75,,,,0.00,,
2018-09-01 00:50:10 +0200,2498,1,23.65,87.21,982.01,2029,,,152.24
2018-09-01 00:50:23 +0200,2499,1,23.65,87.25,981.99,2029,,,152.38
2018-09-01 00:50:35 +0200,2500,1,23.66,87.25,982.01,2030,,,152.94
2018-09-01 00:50:45 +0200,2501,404,20.75,,,,0.00,,
2018-09-01 00:50:47 +0200,2502,1,23.65,87.26,982.01,2030,,,152.38
2018-09-01 00:50:59 +0200,2503,1,23.65,87.18,982.01,2030,,,153.37
2018-09-01 00:51:11 +0200,2504,1,23.64,87.13,982.01,2030,,,152.94
2018-09-01 00:51:20 +0200,2505,404,20.75,,,,0.00,,
2018-09-01 00:51:23 +0200,2506,1,23.68,87.13,982.01,2031,,,152.80
2018-09-01 00:51:36 +0200,2507,1,23.65,87.11,982.01,2031,,,152.80
2018-09-01 00:51:48 +0200,2508,1,23.65,87.17,982.01,2031,,,152.52
2018-09-01 00:51:56 +0200,2509,404,20.76,,,,0.00,,
2018-09-01 00:52:00 +0200,2510,1,23.62,87.11,982.01,2030,,,152.66
2018-09-01 00:52:12 +0200,2511,1,23.65,87.17,982.01,2029,,,152.24
2018-09-01 00:52:24 +0200,2512,1,23.64,87.20,982.01,2029,,,152.66
2018-09-01 00:52:31 +0200,2513,404,20.75,,,,0.00,,
2018-09-01 00:52:36 +0200,2514,1,23.64,87.20,982.01,2030,,,152.94
2018-09-01 00:52:49 +0200,2515,1,23.62,87.19,982.01,2031,,,152.24
2018-09-01 00:53:01 +0200,2516,1,23.65,87.27,982.01,2031,,,151.97
2018-09-01 00:53:06 +0200,2517,404,20.76,,,,0.00,,
2018-09-01 00:53:13 +0200,2518,1,23.66,87.29,982.01,2031,,,152.80
2018-09-01 00:53:25 +0200,2519,1,23.62,87.24,982.01,2033,,,152.94
2018-09-01 00:53:37 +0200,2520,1,23.66,87.27,982.01,2033,,,151.83
2018-09-01 00:53:41 +0200,2521,404,20.75,,,,0.00,,
2018-09-01 00:53:49 +0200,2522,1,23.65,87.24,982.01,2033,,,152.66
2018-09-01 00:54:02 +0200,2523,1,23.64,87.17,982.01,2034,,,152.38
2018-09-01 00:54:14 +0200,2524,1,23.62,87.23,982.01,2035,,,153.08
2018-09-01 00:54:16 +0200,2525,404,20.75,,,,0.00,,
2018-09-01 00:54:26 +0200,2526,1,23.62,87.36,982.01,2035,,,151.97
2018-09-01 00:54:38 +0200,2527,1,23.64,87.33,982.03,2034,,,153.08
2018-09-01 00:54:50 +0200,2528,1,23.62,87.30,982.01,2035,,,152.52
2018-09-01 00:54:51 +0200,2529,404,20.74,,,,0.00,,
2018-09-01 00:55:03 +0200,2530,1,23.62,87.41,982.03,2037,,,152.24
2018-09-01 00:55:15 +0200,2531,1,23.64,87.34,982.03,2038,,,152.80
2018-09-01 00:55:26 +0200,2532,404,20.74,,,,0.00,,
2018-09-01 00:55:27 +0200,2533,1,23.65,87.27,982.03,2036,,,153.51
2018-09-01 00:55:39 +0200,2534,1,23.65,87.23,982.03,2035,,,151.69
2018-09-01 00:55:51 +0200,2535,1,23.61,87.19,982.05,2036,,,152.80
2018-09-01 00:56:01 +0200,2536,404,20.73,,,,0.00,,
2018-09-01 00:56:03 +0200,2537,1,23.64,87.30,982.05,2037,,,152.38
2018-09-01 00:56:16 +0200,2538,1,23.64,87.36,982.05,2036,,,152.24
2018-09-01 00:56:28 +0200,2539,1,23.65,87.39,982.05,2036,,,152.80
2018-09-01 00:56:37 +0200,2540,404,20.73,,,,0.00,,
2018-09-01 00:56:40 +0200,2541,1,23.64,87.36,982.05,2036,,,152.52
2018-09-01 00:56:52 +0200,2542,1,23.66,87.37,982.05,2037,,,151.97
2018-09-01 00:57:04 +0200,2543,1,23.62,87.35,982.05,2038,,,152.94
2018-09-01 00:57:12 +0200,2544,404,20.72,,,,0.00,,
2018-09-01 00:57:16 +0200,2545,1,23.66,87.20,982.05,2039,,,152.80
2018-09-01 00:57:29 +0200,2546,1,23.64,87.21,982.07,2039,,,152.80
2018-09-01 00:57:41 +0200,2547,1,23.65,87.28,982.07,2037,,,152.66
2018-09-01 00:57:47 +0200,2548,404,20.72,,,,0.00,,
2018-09-01 00:57:53 +0200,2549,1,23.65,87.18,982.07,2036,,,152.24
2018-09-01 00:58:05 +0200,2550,1,23.64,87.26,982.05,2035,,,152.66
2018-09-01 00:58:17 +0200,2551,1,23.62,87.30,982.07,2034,,,151.55
2018-09-01 00:58:22 +0200,2552,404,20.71,,,,0.00,,
2018-09-01 00:58:29 +0200,2553,1,23.64,87.30,982.07,2035,,,152.52
2018-09-01 00:58:42 +0200,2554,1,23.62,87.26,982.07,2034,,,151.83
2018-09-01 00:58:54 +0200,2555,1,23.64,87.31,982.07,2035,,,153.23
2018-09-01 00:58:57 +0200,2556,404,20.71,,,,0.00,,
2018-09-01 00:59:06 +0200,2557,1,23.64,87.29,982.07,2034,,,152.94
2018-09-01 00:59:18 +0200,2558,1,23.66,87.23,982.05,2035,,,153.08
2018-09-01 00:59:30 +0200,2559,1,23.64,87.23,982.07,2035,,,153.93
2018-09-01 00:59:32 +0200,2560,404,20.71,,,,0.00,,
2018-09-01 00:59:42 +0200,2561,1,23.62,87.25,982.07,2035,,,153.23
2018-09-01 00:59:55 +0200,2562,1,23.62,87.25,982.05,2034,,,153.37
2018-09-01 01:00:07 +0200,2563,1,23.61,87.30,982.07,2035,,,152.38
2018-09-01 01:00:07 +0200,2564,404,20.71,,,,0.00,,
2018-09-01 01:00:19 +0200,2565,1,23.65,87.37,982.07,2035,,,152.66
2018-09-01 01:00:31 +0200,2566,1,23.65,87.37,982.07,2035,,,152.66
2018-09-01 01:00:42 +0200,2567,404,20.70,,,,0.00,,
2018-09-01 01:00:43 +0200,2568,1,23.62,87.37,982.09,2036,,,152.38
2018-09-01 01:00:55 +0200,2569,1,23.65,87.39,982.09,2037,,,151.69
2018-09-01 01:01:08 +0200,2570,1,23.62,87.30,982.09,2038,,,151.55
2018-09-01 01:01:19 +0200,2571,404,20.70,,,,0.00,,
2018-09-01 01:01:20 +0200,2572,1,23.62,87.24,982.09,2040,,,152.38
2018-09-01 01:01:32 +0200,2573,1,23.66,87.32,982.05,2040,,,152.10
2018-09-01 01:01:44 +0200,2574,1,23.64,87.27,982.07,2040,,,151.55
2018-09-01 01:01:54 +0200,2575,404,20.70,,,,0.00,,
2018-09-01 01:01:56 +0200,2576,1,23.65,87.25,982.07,2040,,,152.10
2018-09-01 01:02:08 +0200,2577,1,23.64,87.33,982.05,2039,,,151.83
2018-09-01 01:02:21 +0200,2578,1,23.64,87.37,982.07,2038,,,151.83
2018-09-01 01:02:29 +0200,2579,404,20.70,,,,0.00,,
2018-09-01 01:02:33 +0200,2580,1,23.62,87.37,982.05,2038,,,152.52
2018-09-01 01:02:45 +0200,2581,1,23.65,87.37,982.09,2037,,,152.24
2018-09-01 01:02:57 +0200,2582,1,23.64,87.42,982.09,2040,,,152.66
2018-09-01 01:03:04 +0200,2583,404,20.69,,,,0.00,,
2018-09-01 01:03:09 +0200,2584,1,23.62,87.33,982.07,2042,,,152.24
2018-09-01 01:03:21 +0200,2585,1,23.62,87.26,982.09,2041,,,152.66
2018-09-01 01:03:34 +0200,2586,1,23.65,87.30,982.09,2042,,,152.80
2018-09-01 01:03:39 +0200,2587,404,20.69,,,,0.00,,
2018-09-01 01:03:46 +0200,2588,1,23.62,87.30,982.05,2042,,,152.80
2018-09-01 01:03:58 +0200,2589,1,23.65,87.37,982.07,2042,,,152.52
2018-09-01 01:04:10 +0200,2590,1,23.64,87.42,982.07,2043,,,152.94
2018-09-01 01:04:14 +0200,2591,404,20.67,,,,0.00,,
2018-09-01 01:04:22 +0200,2592,1,23.62,87.45,982.05,2043,,,152.66
2018-09-01 01:04:34 +0200,2593,1,23.64,87.36,982.05,2045,,,151.83
2018-09-01 01:04:47 +0200,2594,1,23.64,87.37,982.05,2045,,,152.52
2018-09-01 01:04:49 +0200,2595,404,20.67,,,,0.00,,
2018-09-01 01:04:59 +0200,2596,1,23.62,87.40,982.07,2046,,,151.69
2018-09-01 01:05:11 +0200,2597,1,23.64,87.30,982.07,2046,,,152.66
2018-09-01 01:05:23 +0200,2598,1,23.65,87.30,982.07,2046,,,152.38
2018-09-01 01:05:24 +0200,2599,404,20.66,,,,0.00,,
2018-09-01 01:05:35 +0200,2600,1,23.62,87.37,982.07,2048,,,152.80
2018-09-01 01:05:47 +0200,2601,1,23.62,87.34,982.07,2046,,,152.38
2018-09-01 01:05:59 +0200,2602,404,20.66,,,,0.00,,
2018-09-01 01:06:00 +0200,2603,1,23.62,87.33,982.09,2047,,,153.37
2018-09-01 01:06:12 +0200,2604,1,23.61,87.41,982.07,2047,,,152.52
2018-09-01 01:06:24 +0200,2605,1,23.65,87.38,982.07,2047,,,152.52
2018-09-01 01:06:34 +0200,2606,404,20.65,,,,0.00,,
2018-09-01 01:06:36 +0200,2607,1,23.64,87.37,982.09,2048,,,152.38
2018-09-01 01:06:48 +0200,2608,1,23.62,87.45,982.09,2048,,,151.97
2018-09-01 01:07:00 +0200,2609,1,23.64,87.35,982.09,2048,,,152.24
2018-09-01 01:07:09 +0200,2610,404,20.65,,,,0.00,,
2018-09-01 01:07:13 +0200,2611,1,23.64,87.31,982.09,2047,,,152.38
2018-09-01 01:07:25 +0200,2612,1,23.64,87.33,982.09,2049,,,151.83
2018-09-01 01:07:37 +0200,2613,1,23.59,87.30,982.09,2048,,,151.83
2018-09-01 01:07:44 +0200,2614,404,20.65,,,,0.00,,
2018-09-01 01:07:49 +0200,2615,1,23.61,87.39,982.07,2050,,,152.66
2018-09-01 01:08:01 +0200,2616,1,23.62,87.42,982.09,2051,,,151.55
2018-09-01 01:08:13 +0200,2617,1,23.64,87.47,982.09,2052,,,152.38
2018-09-01 01:08:19 +0200,2618,404,20.64,,,,0.00,,
2018-09-01 01:08:26 +0200,2619,1,23.62,87.47,982.07,2054,,,152.80
2018-09-01 01:08:38 +0200,2620,1,23.62,87.42,982.07,2054,,,152.38
2018-09-01 01:08:50 +0200,2621,1,23.64,87.37,982.09,2055,,,152.66
2018-09-01 01:08:54 +0200,2622,404,20.63,,,,0.00,,
2018-09-01 01:09:02 +0200,2623,1,23.65,87.32,982.09,2055,,,152.94
2018-09-01 01:09:14 +0200,2624,1,23.62,87.34,982.07,2053,,,153.23
2018-09-01 01:09:26 +0200,2625,1,23.64,87.34,982.09,2054,,,152.66
2018-09-01 01:09:29 +0200,2626,404,20.64,,,,0.00,,
2018-09-01 01:09:39 +0200,2627,1,23.64,87.33,982.09,2053,,,152.38
2018-09-01 01:09:51 +0200,2628,1,23.61,87.38,982.09,2053,,,152.10
2018-09-01 01:10:03 +0200,2629,1,23.64,87.43,982.09,2053,,,152.80
2018-09-01 01:10:04 +0200,2630,404,20.63,,,,0.00,,
2018-09-01 01:10:15 +0200,2631,1,23.61,87.39,982.09,2053,,,152.94
2018-09-01 01:10:27 +0200,2632,1,23.59,87.38,982.09,2052,,,152.10
2018-09-01 01:10:39 +0200,2633,404,20.63,,,,0.00,,
2018-09-01 01:10:39 +0200,2634,1,23.64,87.41,982.09,2053,,,152.24
2018-09-01 01:10:52 +0200,2635,1,23.62,87.37,982.09,2054,,,153.23
2018-09-01 01:11:04 +0200,2636,1,23.62,87.28,982.09,2055,,,151.97
2018-09-01 01:11:14 +0200,2637,404,20.63,,,,0.00,,
2018-09-01 01:11:16 +0200,2638,1,23.64,87.36,982.09,2054,,,152.24
2018-09-01 01:11:28 +0200,2639,1,23.64,87.33,982.09,2053,,,152.24
2018-09-01 01:11:40 +0200,2640,1,23.61,87.32,982.09,2051,,,152.38
2018-09-01 01:11:49 +0200,2641,404,20.62,,,,0.00,,
2018-09-01 01:11:52 +0200,2642,1,23.62,87.39,982.09,2053,,,151.97
2018-09-01 01:12:05 +0200,2643,1,23.61,87.43,982.09,2054,,,152.24
